"connection_time","disconnect_time","done_charging_time","kwh_delivered","session_id","site_id","charger_id","station_id","connection_time_hours","charging_duration_hours"
"05-03-2020 20:41","05-03-2020 21:20","05-03-2020 21:19","0.976","2_39_78_363_2020-03-05 20:41:29.805142","2","CA-320","2-39-78-363","0.65","0.63"
"05-03-2020 21:06","05-03-2020 21:40","05-03-2020 21:39","0.932","2_39_79_383_2020-03-05 21:06:02.765577","2","CA-492","2-39-79-383","0.57","0.55"
"05-03-2020 21:26","06-03-2020 00:46","06-03-2020 00:00","14.034","2_39_78_363_2020-03-05 21:26:06.514484","2","CA-320","2-39-78-363","3.33","2.57"
"05-03-2020 22:19","06-03-2020 01:44","06-03-2020 00:43","7.771","2_39_127_19_2020-03-05 22:19:07.028718","2","CA-309","2-39-127-19","3.42","2.4"
"05-03-2020 22:32","05-03-2020 23:33","05-03-2020 23:29","0.983","2_39_78_366_2020-03-05 22:32:31.431426","2","CA-323","2-39-78-366","1.02","0.95"
"05-03-2020 23:12","06-03-2020 01:41","06-03-2020 01:41","15.876","2_39_79_380_2020-03-05 23:12:32.852119","2","CA-489","2-39-79-380","2.48","2.48"
"06-03-2020 00:03","06-03-2020 02:30","06-03-2020 02:06","6.038","2_39_78_360_2020-03-06 00:03:08.606001","2","CA-322","2-39-78-360","2.45","2.05"
"06-03-2020 00:05","06-03-2020 00:49","06-03-2020 00:40","0.971230585","2_39_78_366_2020-03-06 00:05:11.258948","2","CA-323","2-39-78-366","0.73","0.58"
"06-03-2020 01:38","06-03-2020 03:06","06-03-2020 02:30","0.937","2_39_138_29_2020-03-06 01:38:02.701987","2","CA-304","2-39-138-29","1.47","0.87"
"06-03-2020 03:01","06-03-2020 04:38","06-03-2020 04:14","3.443","2_39_127_19_2020-03-06 03:01:12.636495","2","CA-309","2-39-127-19","1.62","1.22"
"06-03-2020 04:22","06-03-2020 05:57","06-03-2020 05:21","3.361","2_39_139_28_2020-03-06 04:22:25.588652","2","CA-303","2-39-139-28","1.58","0.98"
"06-03-2020 14:04","06-03-2020 15:40","06-03-2020 15:32","4.335","2_39_89_25_2020-03-06 14:05:10.041864","2","CA-315","2-39-89-25","1.6","1.47"
"06-03-2020 15:03","06-03-2020 16:23","06-03-2020 16:15","0.879","2_39_79_380_2020-03-06 15:03:53.472625","2","CA-489","2-39-79-380","1.33","1.2"
"06-03-2020 15:38","07-03-2020 00:25","06-03-2020 16:28","0.873","2_39_79_382_2020-03-06 15:38:51.237894","2","CA-491","2-39-79-382","8.78","0.83"
"06-03-2020 15:45","06-03-2020 19:22","06-03-2020 17:45","7.158","2_39_78_366_2020-03-06 15:45:46.103519","2","CA-323","2-39-78-366","3.62","2"
"06-03-2020 15:56","07-03-2020 00:15","06-03-2020 17:14","3.649078889","2_39_139_28_2020-03-06 15:56:14.105947","2","CA-303","2-39-139-28","8.32","1.3"
"06-03-2020 16:10","07-03-2020 02:00","06-03-2020 17:26","2.827","2_39_79_383_2020-03-06 16:10:56.932602","2","CA-492","2-39-79-383","9.83","1.27"
"06-03-2020 16:13","07-03-2020 00:58","06-03-2020 17:58","5.668","2_39_131_30_2020-03-06 16:12:51.264116","2","CA-305","2-39-131-30","8.75","1.75"
"06-03-2020 16:29","07-03-2020 02:01","07-03-2020 01:40","1.324","2_39_79_379_2020-03-06 16:29:19.071796","2","CA-327","2-39-79-379","9.53","9.18"
"06-03-2020 16:34","06-03-2020 23:21","06-03-2020 23:18","1.278","2_39_127_19_2020-03-06 16:34:41.899920","2","CA-309","2-39-127-19","6.78","6.73"
"06-03-2020 16:59","06-03-2020 19:20","06-03-2020 18:30","8.829","2_39_91_437_2020-03-06 16:59:34.723239","2","CA-317","2-39-91-437","2.35","1.52"
"06-03-2020 17:00","06-03-2020 17:08","06-03-2020 17:07","0.751","2_39_130_31_2020-03-06 17:00:11.609325","2","CA-306","2-39-130-31","0.13","0.12"
"06-03-2020 17:12","07-03-2020 02:03","07-03-2020 02:03","7.369","2_39_78_365_2020-03-06 17:12:41.604361","2","CA-321","2-39-78-365","8.85","8.85"
"06-03-2020 17:15","07-03-2020 04:28","06-03-2020 18:21","3.143","2_39_123_23_2020-03-06 17:15:59.416916","2","CA-313","2-39-123-23","11.22","1.1"
"06-03-2020 17:18","07-03-2020 01:45","06-03-2020 21:49","19.63","2_39_79_377_2020-03-06 17:18:19.958220","2","CA-325","2-39-79-377","8.45","4.52"
"06-03-2020 17:22","07-03-2020 02:31","06-03-2020 21:29","20.986","2_39_78_363_2020-03-06 17:22:20.995894","2","CA-320","2-39-78-363","9.15","4.12"
"06-03-2020 17:25","07-03-2020 02:06","06-03-2020 19:50","15.581","2_39_89_25_2020-03-06 17:25:44.841953","2","CA-315","2-39-89-25","8.68","2.42"
"06-03-2020 17:32","07-03-2020 03:53","06-03-2020 18:48","3.609","2_39_125_21_2020-03-06 17:32:55.226086","2","CA-311","2-39-125-21","10.35","1.27"
"06-03-2020 17:50","07-03-2020 01:42","06-03-2020 19:23","4.293","2_39_90_440_2020-03-06 17:50:14.659026","2","CA-500","2-39-90-440","7.87","1.55"
"06-03-2020 17:55","06-03-2020 20:21","06-03-2020 20:14","3.465","2_39_126_20_2020-03-06 17:55:15.961878","2","CA-310","2-39-126-20","2.43","2.32"
"06-03-2020 17:55","07-03-2020 00:01","07-03-2020 00:02","12.666","2_39_78_362_2020-03-06 17:55:19.756813","2","CA-496","2-39-78-362","6.1","6.12"
"06-03-2020 18:00","07-03-2020 05:01","06-03-2020 18:51","1.582142222","2_39_90_26_2020-03-06 18:00:15.548597","2","CA-316","2-39-90-26","11.02","0.85"
"06-03-2020 18:14","06-03-2020 22:17","06-03-2020 19:30","2.444","2_39_95_27_2020-03-06 18:14:46.900800","2","CA-319","2-39-95-27","4.05","1.27"
"06-03-2020 18:15","06-03-2020 19:47","06-03-2020 19:24","5.753","2_39_124_22_2020-03-06 18:15:19.926207","2","CA-312","2-39-124-22","1.53","1.15"
"06-03-2020 18:20","07-03-2020 02:13","06-03-2020 20:11","5.518","2_39_88_24_2020-03-06 18:20:31.911549","2","CA-314","2-39-88-24","7.88","1.85"
"06-03-2020 18:21","06-03-2020 23:14","06-03-2020 23:08","13.4557736","2_39_78_360_2020-03-06 18:20:58.532817","2","CA-322","2-39-78-360","4.88","4.78"
"06-03-2020 18:37","06-03-2020 20:27","06-03-2020 20:25","7.618","2_39_123_557_2020-03-06 18:36:59.836528","2","CA-503","2-39-123-557","1.83","1.8"
"06-03-2020 18:40","07-03-2020 04:33","06-03-2020 21:05","13.607","2_39_79_381_2020-03-06 18:40:27.645098","2","CA-490","2-39-79-381","9.88","2.42"
"06-03-2020 19:26","06-03-2020 23:09","06-03-2020 23:05","8.473","2_39_78_366_2020-03-06 19:26:11.743706","2","CA-323","2-39-78-366","3.72","3.65"
"06-03-2020 20:01","06-03-2020 22:12","06-03-2020 21:24","3.841","2_39_91_441_2020-03-06 20:01:02.646107","2","CA-499","2-39-91-441","2.18","1.38"
"06-03-2020 20:25","07-03-2020 00:06","06-03-2020 20:55","0.791","2_39_91_437_2020-03-06 20:25:28.060696","2","CA-317","2-39-91-437","3.68","0.5"
"06-03-2020 20:32","06-03-2020 23:59","06-03-2020 21:36","1.759","2_39_92_436_2020-03-06 20:32:34.779763","2","CA-318","2-39-92-436","3.45","1.07"
"06-03-2020 20:50","07-03-2020 01:07","07-03-2020 00:37","23.42420056","2_39_89_439_2020-03-06 20:50:31.818203","2","CA-501","2-39-89-439","4.28","3.78"
"06-03-2020 20:58","07-03-2020 01:22","06-03-2020 22:57","6.349","2_39_88_438_2020-03-06 20:58:34.368356","2","CA-502","2-39-88-438","4.4","1.98"
"06-03-2020 21:35","06-03-2020 22:55","06-03-2020 22:54","4.223","2_39_79_380_2020-03-06 21:35:18.422439","2","CA-489","2-39-79-380","1.33","1.32"
"06-03-2020 23:23","07-03-2020 00:12","07-03-2020 00:12","1.06","2_39_78_366_2020-03-06 23:23:49.546338","2","CA-323","2-39-78-366","0.82","0.82"
"07-03-2020 00:12","07-03-2020 01:17","07-03-2020 01:10","0.976","2_39_127_19_2020-03-07 00:12:29.418156","2","CA-309","2-39-127-19","1.08","0.97"
"07-03-2020 00:33","07-03-2020 02:08","07-03-2020 02:07","9.397","2_39_91_437_2020-03-07 00:33:20.365569","2","CA-317","2-39-91-437","1.58","1.57"
"07-03-2020 00:40","07-03-2020 01:11","07-03-2020 01:11","0.875","2_39_79_380_2020-03-07 00:40:03.817654","2","CA-489","2-39-79-380","0.52","0.52"
"07-03-2020 01:45","07-03-2020 22:10","07-03-2020 09:47","52.302","2_39_131_30_2020-03-07 01:45:11.184994","2","CA-305","2-39-131-30","20.42","8.03"
"07-03-2020 02:17","07-03-2020 02:54","07-03-2020 02:51","0.939","2_39_129_17_2020-03-07 02:17:28.577610","2","CA-307","2-39-129-17","0.62","0.57"
"07-03-2020 02:20","07-03-2020 03:21","07-03-2020 03:21","4.606","2_39_139_28_2020-03-07 02:20:13.568329","2","CA-303","2-39-139-28","1.02","1.02"
"07-03-2020 06:09","07-03-2020 14:54","07-03-2020 09:35","23.162","2_39_79_378_2020-03-07 06:09:08.345942","2","CA-326","2-39-79-378","8.75","3.43"
"07-03-2020 15:45","07-03-2020 16:18","07-03-2020 16:18","3.662","2_39_78_366_2020-03-07 15:45:02.870788","2","CA-323","2-39-78-366","0.55","0.55"
"07-03-2020 18:04","07-03-2020 19:21","07-03-2020 19:21","4.239","2_39_89_25_2020-03-07 18:04:05.710896","2","CA-315","2-39-89-25","1.28","1.28"
"07-03-2020 18:13","07-03-2020 19:06","07-03-2020 19:06","2.854","2_39_139_28_2020-03-07 18:13:05.812655","2","CA-303","2-39-139-28","0.88","0.88"
"07-03-2020 18:25","07-03-2020 19:09","07-03-2020 19:09","4.937","2_39_125_21_2020-03-07 18:25:44.802764","2","CA-311","2-39-125-21","0.73","0.73"
"07-03-2020 22:15","08-03-2020 00:01","07-03-2020 22:45","0.822","2_39_79_380_2020-03-07 22:15:49.811975","2","CA-489","2-39-79-380","1.77","0.5"
"07-03-2020 23:18","08-03-2020 00:32","08-03-2020 00:32","6.249","2_39_139_28_2020-03-07 23:18:49.614945","2","CA-303","2-39-139-28","1.23","1.23"
"08-03-2020 01:19","08-03-2020 02:56","08-03-2020 03:56","5.428","2_39_139_28_2020-03-08 01:19:32.578632","2","CA-303","2-39-139-28","1.62","2.62"
"08-03-2020 16:04","08-03-2020 17:41","08-03-2020 17:31","4.31","2_39_89_25_2020-03-08 16:04:09.383163","2","CA-315","2-39-89-25","1.62","1.45"
"08-03-2020 18:28","08-03-2020 19:40","08-03-2020 19:25","4.959","2_39_126_20_2020-03-08 18:28:12.287448","2","CA-310","2-39-126-20","1.2","0.95"
"08-03-2020 18:29","09-03-2020 00:33","08-03-2020 20:31","6.161","2_39_131_30_2020-03-08 18:29:29.186995","2","CA-305","2-39-131-30","6.07","2.03"
"08-03-2020 18:39","08-03-2020 19:49","08-03-2020 19:49","3.786","2_39_139_28_2020-03-08 18:39:29.220241","2","CA-303","2-39-139-28","1.17","1.17"
"08-03-2020 18:58","09-03-2020 04:03","09-03-2020 01:21","41.348","2_39_90_440_2020-03-08 18:58:53.314916","2","CA-500","2-39-90-440","9.08","6.38"
"08-03-2020 20:16","09-03-2020 00:39","08-03-2020 22:34","0.901","2_39_139_28_2020-03-08 20:16:37.580762","2","CA-303","2-39-139-28","4.38","2.3"
"08-03-2020 21:20","08-03-2020 23:12","08-03-2020 23:12","5.708","2_39_129_17_2020-03-08 21:20:23.053404","2","CA-307","2-39-129-17","1.87","1.87"
"09-03-2020 00:10","09-03-2020 02:59","09-03-2020 02:59","0.795","2_39_123_23_2020-03-09 00:10:49.282379","2","CA-313","2-39-123-23","2.82","2.82"
"09-03-2020 04:29","09-03-2020 06:37","09-03-2020 06:37","7.353","2_39_139_28_2020-03-09 04:29:20.504010","2","CA-303","2-39-139-28","2.13","2.13"
"09-03-2020 13:53","10-03-2020 19:58","09-03-2020 18:17","14.034","2_39_79_383_2020-03-09 13:53:04.436432","2","CA-492","2-39-79-383","30.08","4.4"
"09-03-2020 14:33","09-03-2020 20:26","09-03-2020 15:20","3.904","2_39_91_437_2020-03-09 14:33:27.128461","2","CA-317","2-39-91-437","5.88","0.78"
"09-03-2020 14:51","09-03-2020 23:36","09-03-2020 16:13","2.657","2_39_79_382_2020-03-09 14:51:58.665657","2","CA-491","2-39-79-382","8.75","1.37"
"09-03-2020 15:09","09-03-2020 15:30","09-03-2020 15:30","0.572","2_39_79_380_2020-03-09 15:09:21.542105","2","CA-489","2-39-79-380","0.35","0.35"
"09-03-2020 15:09","10-03-2020 00:28","09-03-2020 23:53","0.849","2_39_78_366_2020-03-09 15:09:22.014418","2","CA-323","2-39-78-366","9.32","8.73"
"09-03-2020 15:31","09-03-2020 21:20","09-03-2020 19:01","5.754","2_39_130_31_2020-03-09 15:31:25.447885","2","CA-306","2-39-130-31","5.82","3.5"
"09-03-2020 15:33","09-03-2020 22:29","09-03-2020 16:40","4.092","2_39_79_379_2020-03-09 15:33:06.884187","2","CA-327","2-39-79-379","6.93","1.12"
"09-03-2020 15:36","09-03-2020 22:42","09-03-2020 20:03","27.412","2_39_78_364_2020-03-09 15:36:33.772986","2","CA-495","2-39-78-364","7.1","4.45"
"09-03-2020 15:37","10-03-2020 01:18","09-03-2020 17:15","5.218","2_39_131_30_2020-03-09 15:37:17.829685","2","CA-305","2-39-131-30","9.68","1.63"
"09-03-2020 15:39","09-03-2020 15:56","09-03-2020 15:56","0.67","2_39_128_18_2020-03-09 15:39:17.303807","2","CA-308","2-39-128-18","0.28","0.28"
"09-03-2020 15:41","10-03-2020 01:21","09-03-2020 17:41","11.633","2_39_79_380_2020-03-09 15:41:04.871328","2","CA-489","2-39-79-380","9.67","2"
"09-03-2020 15:47","09-03-2020 23:42","09-03-2020 17:16","4.241","2_39_95_444_2020-03-09 15:47:53.648976","2","CA-497","2-39-95-444","7.92","1.48"
"09-03-2020 15:55","10-03-2020 00:35","09-03-2020 18:05","12.925","2_39_89_25_2020-03-09 15:55:01.584618","2","CA-315","2-39-89-25","8.67","2.17"
"09-03-2020 16:09","10-03-2020 02:19","09-03-2020 17:36","4.624","2_39_125_21_2020-03-09 16:09:20.032173","2","CA-311","2-39-125-21","10.17","1.45"
"09-03-2020 16:32","10-03-2020 01:01","09-03-2020 18:03","3.857","2_39_88_438_2020-03-09 16:32:32.410050","2","CA-502","2-39-88-438","8.48","1.52"
"09-03-2020 16:38","09-03-2020 20:08","09-03-2020 19:24","12.679","2_39_88_24_2020-03-09 16:38:16.588726","2","CA-314","2-39-88-24","3.5","2.77"
"09-03-2020 16:51","10-03-2020 01:16","09-03-2020 18:30","11.007","2_39_78_360_2020-03-09 16:51:28.835296","2","CA-322","2-39-78-360","8.42","1.65"
"09-03-2020 16:56","10-03-2020 02:14","09-03-2020 19:45","17.001","2_39_92_436_2020-03-09 16:56:27.941262","2","CA-318","2-39-92-436","9.3","2.82"
"09-03-2020 17:00","09-03-2020 22:08","09-03-2020 19:25","13.217","2_39_126_20_2020-03-09 17:00:20.832772","2","CA-310","2-39-126-20","5.13","2.42"
"09-03-2020 17:02","09-03-2020 22:42","09-03-2020 18:40","4.466","2_39_90_440_2020-03-09 17:02:58.172757","2","CA-500","2-39-90-440","5.67","1.63"
"09-03-2020 17:06","10-03-2020 01:27","09-03-2020 19:04","6.103","2_39_79_378_2020-03-09 17:06:36.905234","2","CA-326","2-39-79-378","8.35","1.97"
"09-03-2020 17:20","10-03-2020 01:19","09-03-2020 19:40","10.932","2_39_78_365_2020-03-09 17:20:30.790656","2","CA-321","2-39-78-365","7.98","2.33"
"09-03-2020 17:39","09-03-2020 20:48","09-03-2020 19:36","8.577","2_39_79_381_2020-03-09 17:39:21.300829","2","CA-490","2-39-79-381","3.15","1.95"
"09-03-2020 17:44","09-03-2020 18:22","09-03-2020 18:22","4.196","2_39_95_27_2020-03-09 17:44:50.298199","2","CA-319","2-39-95-27","0.63","0.63"
"09-03-2020 17:56","09-03-2020 23:36","09-03-2020 20:31","4.681","2_39_79_377_2020-03-09 17:56:46.117245","2","CA-325","2-39-79-377","5.67","2.58"
"09-03-2020 18:30","10-03-2020 01:48","09-03-2020 20:24","5.773","2_39_89_439_2020-03-09 18:30:54.021409","2","CA-501","2-39-89-439","7.3","1.9"
"09-03-2020 18:49","09-03-2020 20:12","09-03-2020 20:12","9.237","2_39_95_27_2020-03-09 18:49:23.667281","2","CA-319","2-39-95-27","1.38","1.38"
"09-03-2020 20:00","09-03-2020 23:44","09-03-2020 21:02","2.847","2_39_124_22_2020-03-09 20:00:49.776033","2","CA-312","2-39-124-22","3.73","1.03"
"09-03-2020 20:34","09-03-2020 23:53","09-03-2020 22:37","13.155","2_39_91_441_2020-03-09 20:34:29.662995","2","CA-499","2-39-91-441","3.32","2.05"
"09-03-2020 20:36","10-03-2020 02:45","09-03-2020 21:46","2.246","2_39_91_437_2020-03-09 20:36:54.957109","2","CA-317","2-39-91-437","6.15","1.17"
"09-03-2020 20:39","09-03-2020 23:40","09-03-2020 22:50","6.553","2_39_95_27_2020-03-09 20:39:44.491383","2","CA-319","2-39-95-27","3.02","2.18"
"09-03-2020 21:26","10-03-2020 00:10","09-03-2020 23:34","7.03","2_39_123_23_2020-03-09 21:26:32.294892","2","CA-313","2-39-123-23","2.73","2.13"
"10-03-2020 00:50","10-03-2020 07:31","10-03-2020 07:28","43.811","2_39_139_28_2020-03-10 00:50:33.412166","2","CA-303","2-39-139-28","6.68","6.63"
"10-03-2020 01:04","10-03-2020 04:42","10-03-2020 02:43","8.866","2_39_78_367_2020-03-10 01:04:06.486825","2","CA-494","2-39-78-367","3.63","1.65"
"10-03-2020 01:29","10-03-2020 03:48","10-03-2020 02:30","2.804","2_39_88_24_2020-03-10 01:28:49.126740","2","CA-314","2-39-88-24","2.32","1.02"
"10-03-2020 03:44","10-03-2020 04:56","10-03-2020 04:56","4.06","2_39_125_21_2020-03-10 03:44:08.797997","2","CA-311","2-39-125-21","1.2","1.2"
"10-03-2020 04:08","10-03-2020 10:53","10-03-2020 04:50","1.765","2_39_130_31_2020-03-10 04:08:57.873996","2","CA-306","2-39-130-31","6.75","0.7"
"10-03-2020 12:54","10-03-2020 20:53","","5.061","2_39_131_30_2020-03-10 12:54:59.181618","2","CA-305","2-39-131-30","7.98",""
"10-03-2020 14:27","10-03-2020 15:20","","2.833","2_39_127_19_2020-03-10 14:27:54.122422","2","CA-309","2-39-127-19","0.88",""
"10-03-2020 14:50","11-03-2020 00:44","","3.263","2_39_79_382_2020-03-10 14:50:16.497330","2","CA-491","2-39-79-382","9.9",""
"10-03-2020 15:01","10-03-2020 23:10","","4.386","2_39_139_28_2020-03-10 15:01:52.561290","2","CA-303","2-39-139-28","8.15",""
"10-03-2020 15:06","10-03-2020 18:56","","1.103","2_39_79_380_2020-03-10 15:06:03.924135","2","CA-489","2-39-79-380","3.83",""
"10-03-2020 15:23","11-03-2020 00:56","11-03-2020 00:49","1.103","2_39_79_379_2020-03-10 15:23:22.415260","2","CA-327","2-39-79-379","9.55","9.43"
"10-03-2020 15:27","11-03-2020 03:03","11-03-2020 00:49","11.455","2_39_79_377_2020-03-10 15:27:03.529111","2","CA-325","2-39-79-377","11.6","9.37"
"10-03-2020 15:30","10-03-2020 23:22","","5.002","2_39_124_558_2020-03-10 15:30:13.641133","2","CA-504","2-39-124-558","7.87",""
"10-03-2020 15:31","11-03-2020 00:02","","12.276","2_39_78_366_2020-03-10 15:31:26.393479","2","CA-323","2-39-78-366","8.52",""
"10-03-2020 15:45","10-03-2020 20:55","","5.758","2_39_129_17_2020-03-10 15:45:21.332710","2","CA-307","2-39-129-17","5.17",""
"10-03-2020 15:56","11-03-2020 00:07","","0.601","2_39_89_25_2020-03-10 15:56:09.066487","2","CA-315","2-39-89-25","8.18",""
"10-03-2020 15:56","11-03-2020 01:19","11-03-2020 00:49","11.408","2_39_90_440_2020-03-10 15:56:18.414194","2","CA-500","2-39-90-440","9.38","8.88"
"10-03-2020 16:16","11-03-2020 02:15","11-03-2020 00:49","6.409","2_39_127_19_2020-03-10 16:16:01.001034","2","CA-309","2-39-127-19","9.98","8.55"
"10-03-2020 16:25","11-03-2020 00:31","","14.516","2_39_79_376_2020-03-10 16:25:15.278378","2","CA-324","2-39-79-376","8.1",""
"10-03-2020 16:42","11-03-2020 00:57","11-03-2020 00:57","7.893","2_39_78_365_2020-03-10 16:42:55.496658","2","CA-321","2-39-78-365","8.25","8.25"
"10-03-2020 16:49","11-03-2020 03:06","11-03-2020 00:49","1.375","2_39_91_437_2020-03-10 16:49:20.237805","2","CA-317","2-39-91-437","10.28","8"
"10-03-2020 17:05","10-03-2020 19:53","","11.945","2_39_78_360_2020-03-10 17:05:44.570542","2","CA-322","2-39-78-360","2.8",""
"10-03-2020 17:14","11-03-2020 01:09","11-03-2020 00:49","10.78","2_39_95_444_2020-03-10 17:14:15.471226","2","CA-497","2-39-95-444","7.92","7.58"
"10-03-2020 17:15","10-03-2020 23:16","","2.368","2_39_78_364_2020-03-10 17:15:22.955215","2","CA-495","2-39-78-364","6.02",""
"10-03-2020 17:42","10-03-2020 21:46","","4.41","2_39_92_442_2020-03-10 17:42:53.260397","2","CA-498","2-39-92-442","4.07",""
"10-03-2020 18:14","11-03-2020 00:14","","2.235","2_39_125_21_2020-03-10 18:14:43.075359","2","CA-311","2-39-125-21","6",""
"10-03-2020 18:21","11-03-2020 00:11","","10.601","2_39_124_22_2020-03-10 18:21:35.374304","2","CA-312","2-39-124-22","5.83",""
"10-03-2020 20:17","10-03-2020 21:02","","0.955","2_39_126_20_2020-03-10 20:16:56.284313","2","CA-310","2-39-126-20","0.75",""
"10-03-2020 20:50","10-03-2020 23:42","","1.076","2_39_79_381_2020-03-10 20:50:10.803035","2","CA-490","2-39-79-381","2.87",""
"10-03-2020 21:18","11-03-2020 01:23","11-03-2020 00:49","4.918","2_39_88_438_2020-03-10 21:18:39.239130","2","CA-502","2-39-88-438","4.08","3.52"
"11-03-2020 00:17","11-03-2020 01:40","11-03-2020 01:40","4.54","2_39_130_31_2020-03-11 00:17:51.003635","2","CA-306","2-39-130-31","1.38","1.38"
"11-03-2020 03:23","11-03-2020 04:45","11-03-2020 04:45","4.487","2_39_139_28_2020-03-11 03:23:11.033605","2","CA-303","2-39-139-28","1.37","1.37"
"11-03-2020 14:53","11-03-2020 23:05","11-03-2020 16:24","3.953","2_39_79_382_2020-03-11 14:53:57.898101","2","CA-491","2-39-79-382","8.2","1.52"
"11-03-2020 15:04","11-03-2020 15:12","11-03-2020 15:12","0.777","2_39_78_366_2020-03-11 15:04:17.021151","2","CA-323","2-39-78-366","0.13","0.13"
"11-03-2020 15:29","12-03-2020 01:37","11-03-2020 17:29","5.745480278","2_39_130_31_2020-03-11 15:29:18.995862","2","CA-306","2-39-130-31","10.13","2"
"11-03-2020 15:30","11-03-2020 16:10","11-03-2020 16:09","0.964941756","2_39_78_366_2020-03-11 15:30:21.437009","2","CA-323","2-39-78-366","0.67","0.65"
"11-03-2020 15:40","12-03-2020 00:56","12-03-2020 00:54","4.041","2_39_126_560_2020-03-11 15:40:14.729663","2","CA-506","2-39-126-560","9.27","9.23"
"11-03-2020 15:45","12-03-2020 03:23","11-03-2020 17:32","4.56","2_39_129_17_2020-03-11 15:45:16.937391","2","CA-307","2-39-129-17","11.63","1.78"
"11-03-2020 15:46","12-03-2020 00:25","12-03-2020 00:25","8.185","2_39_78_365_2020-03-11 15:46:57.108818","2","CA-321","2-39-78-365","8.65","8.65"
"11-03-2020 15:50","11-03-2020 18:50","11-03-2020 18:40","1.041","2_39_79_380_2020-03-11 15:50:12.083509","2","CA-489","2-39-79-380","3","2.83"
"11-03-2020 15:50","12-03-2020 02:20","11-03-2020 17:38","4.752","2_39_126_20_2020-03-11 15:50:18.586922","2","CA-310","2-39-126-20","10.5","1.8"
"11-03-2020 16:02","12-03-2020 02:45","11-03-2020 19:38","11.562","2_39_78_361_2020-03-11 16:02:53.457899","2","CA-493","2-39-78-361","10.72","3.6"
"11-03-2020 16:06","12-03-2020 01:11","11-03-2020 18:53","16.475","2_39_95_27_2020-03-11 16:06:39.404436","2","CA-319","2-39-95-27","9.08","2.78"
"11-03-2020 16:07","11-03-2020 23:32","11-03-2020 17:39","8.25","2_39_91_437_2020-03-11 16:07:05.132494","2","CA-317","2-39-91-437","7.42","1.53"
"11-03-2020 16:08","11-03-2020 23:31","11-03-2020 22:49","1.134","2_39_125_21_2020-03-11 16:08:16.079121","2","CA-311","2-39-125-21","7.38","6.68"
"11-03-2020 16:26","12-03-2020 04:29","11-03-2020 17:37","2.111","2_39_92_436_2020-03-11 16:26:48.989511","2","CA-318","2-39-92-436","12.05","1.18"
"11-03-2020 16:26","11-03-2020 21:01","11-03-2020 20:40","1.009","2_39_78_366_2020-03-11 16:26:50.482843","2","CA-323","2-39-78-366","4.58","4.23"
"11-03-2020 16:30","12-03-2020 00:09","11-03-2020 22:45","8.153","2_39_89_25_2020-03-11 16:30:13.447363","2","CA-315","2-39-89-25","7.65","6.25"
"11-03-2020 17:11","12-03-2020 02:15","11-03-2020 21:19","11.821","2_39_78_363_2020-03-11 17:11:29.989512","2","CA-320","2-39-78-363","9.07","4.13"
"11-03-2020 17:25","12-03-2020 02:07","12-03-2020 02:08","43.915","2_39_78_362_2020-03-11 17:25:41.469074","2","CA-496","2-39-78-362","8.7","8.72"
"11-03-2020 18:31","12-03-2020 01:10","11-03-2020 19:31","2.592","2_39_127_19_2020-03-11 18:31:16.333147","2","CA-309","2-39-127-19","6.65","1"
"11-03-2020 18:31","12-03-2020 00:15","11-03-2020 19:21","2.039","2_39_123_23_2020-03-11 18:31:43.888626","2","CA-313","2-39-123-23","5.73","0.83"
"11-03-2020 20:10","12-03-2020 02:17","11-03-2020 22:12","6.531","2_39_90_26_2020-03-11 20:10:12.680511","2","CA-316","2-39-90-26","6.12","2.03"
"11-03-2020 20:25","12-03-2020 04:11","11-03-2020 22:44","9.021","2_39_79_383_2020-03-11 20:25:17.302310","2","CA-492","2-39-79-383","7.77","2.32"
"11-03-2020 20:27","11-03-2020 23:28","11-03-2020 23:24","0.986","2_39_79_380_2020-03-11 20:27:09.357144","2","CA-489","2-39-79-380","3.02","2.95"
"11-03-2020 20:35","11-03-2020 23:53","11-03-2020 23:39","1.063","2_39_83_387_2020-03-11 20:35:46.025135","2","CA-149","2-39-83-387","3.3","3.07"
"11-03-2020 22:26","12-03-2020 02:27","12-03-2020 00:39","6.374","2_39_78_360_2020-03-11 22:26:48.481777","2","CA-322","2-39-78-360","4.02","2.22"
"12-03-2020 00:33","12-03-2020 01:31","12-03-2020 01:31","5.99","2_39_79_382_2020-03-12 00:33:32.609501","2","CA-491","2-39-79-382","0.97","0.97"
"12-03-2020 03:30","12-03-2020 04:03","12-03-2020 04:03","1.153","2_39_139_28_2020-03-12 03:30:08.549107","2","CA-303","2-39-139-28","0.55","0.55"
"12-03-2020 14:27","13-03-2020 00:41","12-03-2020 20:35","32.711","2_39_78_365_2020-03-12 14:27:29.395243","2","CA-321","2-39-78-365","10.23","6.13"
"12-03-2020 14:42","13-03-2020 00:29","12-03-2020 16:03","2.941","2_39_79_382_2020-03-12 14:42:57.549555","2","CA-491","2-39-79-382","9.78","1.35"
"12-03-2020 14:53","13-03-2020 00:24","12-03-2020 16:10","4.104","2_39_92_442_2020-03-12 14:53:19.573922","2","CA-498","2-39-92-442","9.52","1.28"
"12-03-2020 15:30","13-03-2020 02:07","12-03-2020 17:25","7.453294504","2_39_78_363_2020-03-12 15:30:37.856093","2","CA-320","2-39-78-363","10.62","1.92"
